Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay
WN,1751,MCI,DEN,4,1015,115,1
WN,329,STL,DEN,4,1015,150,1
WN,59,DEN,AMA,4,1015,70,1
OO,6666,TUS,DEN,4,1016,109,0
UA,595,OMA,DEN,4,1016,104,0
F9,449,PHL,DEN,4,1018,252,1
OO,6610,GJT,DEN,4,1018,57,1
OO,6588,ASE,DEN,4,1019,48,1
DL,2422,MSP,DEN,4,1020,127,1
OO,4502,SLC,DEN,4,1020,85,0
WN,1263,DEN,MCO,4,1020,210,1
WN,261,DEN,FLL,4,1020,230,1
WN,344,DEN,BOS,4,1020,225,1
WN,593,DEN,BDL,4,1020,225,1
WN,752,DEN,RDU,4,1020,195,1
WN,879,DEN,TPA,4,1020,205,1
F9,671,MCO,DEN,4,1022,239,1
UA,941,ORD,DEN,4,1022,163,0
OO,6388,ABQ,DEN,4,1023,74,0
UA,485,MIA,DEN,4,1024,274,1
CO,1098,DEN,IAH,4,1025,139,1
DL,184,DEN,ATL,4,1025,169,1
F9,580,SLC,DEN,4,1025,85,1
OO,6849,FSD,DEN,4,1027,103,1
OO,6473,BIS,DEN,4,1028,102,1
OO,6851,CPR,DEN,4,1028,55,1
UA,254,DEN,ORD,4,1029,144,1
AA,580,DEN,ORD,4,1030,145,1
CO,228,EWR,DEN,4,1030,269,1
WN,387,DEN,SAN,4,1030,150,1
OO,6971,JAC,DEN,4,1031,73,0
OO,6468,OKC,DEN,4,1032,98,1
UA,525,EWR,DEN,4,1032,269,0
OO,6743,SNA,DEN,4,1033,130,1
OO,6815,BIL,DEN,4,1033,92,0
UA,663,DCA,DEN,4,1034,254,1
F9,382,DEN,FLL,4,1035,224,1
OO,6476,DEN,BIS,4,1038,94,0
OO,6533,IDA,DEN,4,1038,89,0
UA,235,DEN,LAX,4,1038,159,1
AA,1028,DEN,DFW,4,1040,120,0
OO,4463,DEN,SLC,4,1040,96,1
WN,1227,FLL,DEN,4,1040,280,1
OO,6992,DRO,DEN,4,1041,63,1
UA,271,PHL,DEN,4,1041,261,0
DL,1417,ATL,DEN,4,1045,207,1
WN,333,DEN,LAX,4,1045,160,1
UA,466,SFO,DEN,4,1046,153,0
OO,6841,DEN,BIL,4,1047,88,0
OO,6543,DEN,ICT,4,1048,77,1
F9,701,MSY,DEN,4,1049,165,1
OO,6937,DEN,DSM,4,1049,93,1
AA,2438,DFW,DEN,4,1050,125,1
F9,511,LGA,DEN,4,1050,270,1
OO,6636,DEN,CLE,4,1050,165,1
UA,584,SJC,DEN,4,1050,151,1
UA,652,DEN,MCO,4,1050,211,1
UA,937,IAD,DEN,4,1050,239,1
UA,60,SAN,DEN,4,1052,140,0
OO,6248,SMF,DEN,4,1053,134,1
OO,6892,DEN,ATL,4,1053,163,1
OO,6265,DEN,SLC,4,1054,88,1
UA,784,DEN,MCI,4,1054,103,1
AS,673,DEN,SEA,4,1055,180,1
OO,6376,DEN,OKC,4,1055,93,1
UA,737,DEN,SFO,4,1055,167,1
WN,371,DEN,BWI,4,1055,200,1
WN,866,DEN,TUL,4,1055,90,1
OO,6617,RAP,DEN,4,1056,67,0
OO,6859,PDX,DEN,4,1056,144,0
UA,714,DEN,BOS,4,1056,229,1
CO,59,IAH,DEN,4,1060,157,1
UA,247,LAS,DEN,4,1060,118,1
WN,276,DEN,IAD,4,1060,190,1
WN,420,AUS,DEN,4,1060,145,1
UA,423,MCO,DEN,4,1061,254,0
DL,2008,DEN,MSP,4,1065,118,1
WN,3836,TPA,DEN,4,1065,250,1
OO,6658,COS,DEN,4,1066,46,0
OO,6314,DEN,ASE,4,1067,44,0
OO,6739,HDN,DEN,4,1067,56,0
OO,6985,DEN,COS,4,1067,33,1
F9,376,DEN,MKE,4,1070,133,1
WN,560,BNA,DEN,4,1070,185,1
WN,814,DEN,LAS,4,1070,120,1
UA,593,BOS,DEN,4,1072,290,1
UA,753,DEN,LGA,4,1074,215,1
UA,317,DEN,IAD,4,1075,197,1
UA,340,DEN,PHL,4,1075,213,0
US,492,PHX,DEN,4,1075,105,0
WN,2794,SAT,DEN,4,1075,145,1
UA,409,LGA,DEN,4,1078,280,1
OO,6224,ASE,DEN,4,1079,48,0
F9,707,RSW,DEN,4,1080,254,1
UA,828,DEN,EWR,4,1080,215,1
UA,9,BWI,DEN,4,1080,251,0
WN,1328,BOS,DEN,4,1080,295,0
WN,2112,LAX,DEN,4,1080,140,1
WN,3071,MDW,DEN,4,1080,170,1
CO,1798,DEN,IAH,4,1081,156,1
UA,5,DEN,BWI,4,1082,200,1
F9,268,DEN,SNA,4,1085,143,1
MQ,3773,DEN,ORD,4,1085,135,1
OO,6577,DSM,DEN,4,1085,115,1
US,727,PHL,DEN,4,1085,265,1
WN,2025,MSY,DEN,4,1085,180,0
F9,859,DEN,PHX,4,1086,111,1
F9,551,DEN,SAN,4,1088,141,1
F9,411,DEN,LAX,4,1090,147,1
F9,799,DEN,PDX,4,1090,165,1
F9,843,DEN,SEA,4,1090,177,1
WN,1215,OKC,DEN,4,1090,100,1
UA,706,PHX,DEN,4,1092,108,1
F9,725,DCA,DEN,4,1095,239,1
F9,773,DEN,LAS,4,1095,118,1
UA,465,TPA,DEN,4,1095,252,1
UA,498,DEN,DFW,4,1095,117,0
WN,2107,SNA,DEN,4,1095,135,1
WN,3226,SLC,DEN,4,1095,85,1
WN,3324,DEN,PHL,4,1095,210,1
WN,582,MCO,DEN,4,1095,255,1
F9,788,LAS,DEN,4,1099,110,1
OO,6274,DEN,BFL,4,1100,152,1
US,1529,CLT,DEN,4,1100,231,1
US,491,DEN,PHX,4,1100,117,1
OO,6222,DEN,SBA,4,1102,151,1
OO,6996,DEN,DRO,4,1103,62,0
OO,6215,DEN,FCA,4,1105,138,0
OO,7000,DEN,RDM,4,1105,152,1
WN,1751,DEN,PHX,4,1105,120,1
OO,6957,MKE,DEN,4,1108,170,0
OO,6493,DEN,PSP,4,1109,135,1
OO,7043,DEN,MFR,4,1109,170,1
CO,529,DEN,EWR,4,1110,221,1
DL,167,JFK,DEN,4,1110,276,1
OO,6665,DEN,EUG,4,1110,171,1
UA,215,DEN,BZN,4,1110,110,1
UA,453,DEN,BOI,4,1110,125,1
WN,2532,DEN,HOU,4,1110,140,1
WN,2976,PHL,DEN,4,1110,275,1
UA,364,LAX,DEN,4,1111,139,1
OO,6709,DEN,MRY,4,1113,160,1
OO,6561,ABQ,DEN,4,1114,74,1
OO,6641,DEN,GJT,4,1114,53,0
AA,2513,DFW,DEN,4,1115,125,1
OO,6624,DEN,TUS,4,1115,118,1
UA,595,DEN,SFO,4,1115,180,0
WN,2188,SJC,DEN,4,1115,145,1
WN,2295,DEN,BWI,4,1115,200,1
WN,312,DEN,MDW,4,1115,135,1
OO,6572,DEN,ASE,4,1119,45,0
OO,6874,COS,DEN,4,1120,41,1
WN,1362,SMF,DEN,4,1120,140,1
WN,259,DTW,DEN,4,1120,195,1
WN,540,PDX,DEN,4,1120,145,1
WN,909,MSP,DEN,4,1120,135,1
UA,375,DEN,SMF,4,1123,158,1
OO,6307,DEN,SLC,4,1124,96,1
F9,412,LAX,DEN,4,1125,131,1
MQ,3029,LAX,DEN,4,1125,140,1
UA,253,ORD,DEN,4,1125,161,0
UA,765,DEN,LAX,4,1128,157,1
DL,1808,DEN,MSP,4,1130,116,1
F9,532,MDW,DEN,4,1130,157,1
UA,125,IAD,DEN,4,1130,247,0
UA,921,MSY,DEN,4,1130,181,1
WN,1196,STL,DEN,4,1130,150,1
WN,2451,OAK,DEN,4,1130,140,1
OO,6699,ELP,DEN,4,1134,108,0
AS,678,SEA,DEN,4,1135,154,1
CO,1099,IAH,DEN,4,1135,155,1
F9,427,ATL,DEN,4,1135,210,1
F9,498,CAK,DEN,4,1135,199,1
OO,6479,DEN,BUR,4,1135,148,1
UA,815,OMA,DEN,4,1135,104,1
UA,939,DEN,SAN,4,1135,149,0
WN,329,DEN,SLC,4,1135,90,1
WN,3575,IND,DEN,4,1135,180,1
UA,745,DEN,PDX,4,1137,177,1
F9,373,MKE,DEN,4,1139,153,1
OO,6951,PIT,DEN,4,1139,229,1
UA,390,IAH,DEN,4,1139,163,0
OO,6492,DEN,COD,4,1140,81,1
OO,6721,DEN,MSO,4,1140,126,1
WN,306,DEN,OMA,4,1140,80,1
WN,3402,DEN,BNA,4,1140,150,1
WN,3598,DEN,MCI,4,1140,95,1
WN,534,DEN,IND,4,1140,145,1
WN,601,DEN,MSP,4,1140,120,1
WN,657,DEN,DTW,4,1140,175,1
WN,673,MCI,DEN,4,1140,115,1
OO,6659,SGF,DEN,4,1141,131,1
UA,962,DEN,SNA,4,1142,150,1
OO,6677,DEN,FAT,4,1144,147,1
UA,701,DEN,ABQ,4,1144,77,0
UA,909,DEN,ONT,4,1144,144,1
CO,598,DEN,IAH,4,1145,139,1
F9,282,DEN,STL,4,1145,119,1
F9,426,DEN,ATL,4,1145,164,1
F9,491,DEN,CAK,4,1145,166,1
F9,652,DEN,MDW,4,1145,137,1
OO,6260,DEN,COS,4,1145,33,1
UA,407,DEN,SEA,4,1145,182,1
OO,6314,ASE,DEN,4,1146,48,0
F9,147,HOU,DEN,4,1150,145,1
F9,197,DEN,DAY,4,1150,152,1
F9,612,DEN,IND,4,1150,140,0
F9,817,DEN,MCI,4,1150,93,1
F9,834,DEN,DTW,4,1150,162,1
WN,235,TUL,DEN,4,1150,110,1
WN,618,BWI,DEN,4,1150,255,1
OO,6538,CLE,DEN,4,1151,206,1
OO,6680,BOI,DEN,4,1152,108,1
OO,7032,MSN,DEN,4,1153,157,1
OO,6737,FSD,DEN,4,1154,103,0
UA,356,DEN,SAT,4,1154,124,1
F9,848,SEA,DEN,4,1155,147,1
OO,4442,DEN,SLC,4,1155,90,1
OO,6299,DEN,GCC,4,1155,89,1
UA,296,DEN,RNO,4,1155,145,1
WN,1119,OMA,DEN,4,1155,100,1
WN,1215,DEN,SJC,4,1155,165,1
WN,793,MDW,DEN,4,1155,165,1
F9,631,MSN,DEN,4,1156,144,0
OO,7024,DEN,JAC,4,1157,88,0
OO,6714,DEN,MEM,4,1159,134,0
AA,2382,DEN,DFW,4,1160,110,1
F9,115,MSP,DEN,4,1160,126,1
WN,2991,DEN,MSY,4,1160,155,1
F9,139,DFW,DEN,4,1163,119,1
OO,6371,DEN,PIA,4,1163,121,0
AA,867,ORD,DEN,4,1165,160,1
OO,6420,DEN,MAF,4,1165,96,1
OO,6729,DEN,XNA,4,1165,100,0
OO,6870,DEN,MSN,4,1165,127,1
UA,723,DEN,SJC,4,1165,165,0
OO,6927,DEN,MOT,4,1166,102,1
UA,779,DEN,LAS,4,1166,126,0
OO,6297,BIL,DEN,4,1167,92,0
OO,6331,DEN,GUC,4,1167,48,1
OO,6850,DEN,RAP,4,1167,70,0
UA,168,DEN,BWI,4,1167,198,1
UA,21,DEN,OAK,4,1167,168,0
UA,387,MSP,DEN,4,1167,135,0
F9,624,DTW,DEN,4,1169,192,1
OO,6855,DEN,LIT,4,1170,116,1
WN,578,HOU,DEN,4,1170,155,1
UA,482,SFO,DEN,4,1171,148,0
OO,6501,LIT,DEN,4,1172,145,1
OO,6704,SLC,DEN,4,1172,88,0
UA,3,DEN,PHX,4,1174,117,1
OO,6565,DTW,DEN,4,1175,200,1
OO,6728,DEN,MKE,4,1175,143,1
OO,6835,DEN,BHM,4,1175,146,1
UA,256,DEN,ORD,4,1175,145,1
UA,583,DFW,DEN,4,1175,127,0
WN,420,DEN,PDX,4,1175,180,1
OO,6566,AUS,DEN,4,1176,141,0
OO,6858,DEN,HSV,4,1176,146,1
OO,7050,SAT,DEN,4,1177,136,0
DL,2117,ATL,DEN,4,1182,209,1
OO,6490,CID,DEN,4,1184,133,1
UA,70,DEN,IAD,4,1184,196,1
B6,491,BOS,DEN,4,1185,271,0
MQ,3013,DEN,LAX,4,1185,155,1
WN,1164,DEN,SAT,4,1185,130,1
WN,2794,DEN,PHX,4,1185,115,1
WN,2798,PHX,DEN,4,1185,105,1
WN,2817,LAS,DEN,4,1185,110,1
OO,7008,TUL,DEN,4,1188,107,1
F9,214,DEN,AUS,4,1190,122,1
US,493,PHX,DEN,4,1190,110,0
OO,6996,DRO,DEN,4,1194,63,0
F9,108,DEN,MSP,4,1195,110,1
F9,148,DEN,HOU,4,1195,137,1
F9,609,IND,DEN,4,1195,165,1
F9,780,LAS,DEN,4,1195,105,1
OO,6577,DEN,COS,4,1195,35,1
OO,6939,FAR,DEN,4,1195,122,0
WN,2097,SAN,DEN,4,1195,140,1
OO,6353,MCI,DEN,4,1198,109,1
F9,122,DEN,DFW,4,1200,108,1
OO,6998,DEN,DRO,4,1200,61,1
UA,959,ORD,DEN,4,1200,161,0
OO,6641,GJT,DEN,4,1201,54,0
OO,6990,LNK,DEN,4,1201,92,0
UA,437,DEN,MSY,4,1201,158,1
WN,3226,DEN,MDW,4,1205,135,1
F9,269,SNA,DEN,4,1208,127,1
F9,552,SAN,DEN,4,1210,130,1
OO,4470,SLC,DEN,4,1210,85,1
WN,3158,DEN,OKC,4,1210,85,1
UA,748,DEN,ICT,4,1214,82,1
OO,6476,BIS,DEN,4,1218,102,0
F9,402,LAX,DEN,4,1220,131,1
WN,2805,DEN,AUS,4,1220,125,1
WN,3923,DEN,HOU,4,1220,140,1
OO,6860,DEN,GJT,4,1221,52,1
OO,6766,DEN,ASE,4,1222,45,0
OO,6715,ICT,DEN,4,1223,94,0
WN,1949,DEN,STL,4,1225,120,1
US,497,CLT,DEN,4,1230,228,0
WN,1119,DEN,SEA,4,1230,190,1
WN,259,DEN,GEG,4,1230,150,1
WN,3575,DEN,LAX,4,1230,155,1
WN,560,DEN,ONT,4,1230,140,1
WN,673,DEN,BOI,4,1230,125,1
WN,909,DEN,TUS,4,1230,115,1
UA,766,DEN,OKC,4,1234,97,1
AA,1808,MIA,DEN,4,1235,270,0
WN,1227,DEN,SNA,4,1235,155,1
WN,2025,DEN,SMF,4,1235,165,1
WN,960,LAS,DEN,4,1235,110,1
F9,860,PHX,DEN,4,1237,103,1
UA,716,DEN,IAH,4,1237,142,0
OH,6499,CVG,DEN,4,1240,196,1
OO,6686,DEN,BIS,4,1240,93,0
OO,7045,DEN,FAR,4,1240,111,0
UA,572,DEN,OMA,4,1240,87,1
US,487,PHL,DEN,4,1240,258,1
WN,171,LAX,DEN,4,1240,135,1
WN,974,PHX,DEN,4,1240,105,1
UA,724,DEN,MCI,4,1242,102,0
UA,354,DEN,FSD,4,1249,91,1
UA,726,DEN,MSP,4,1250,122,0
US,618,DEN,PHX,4,1250,115,1
WN,1196,DEN,PHX,4,1250,115,1
UA,338,DEN,DFW,4,1251,124,0
OO,6918,DEN,CID,4,1253,109,0
CO,299,IAH,DEN,4,1255,152,1
UA,318,DEN,TUL,4,1260,97,0
WN,582,DEN,LAS,4,1260,115,1
OO,6581,DEN,COS,4,1267,33,1
B6,97,JFK,DEN,4,1270,272,1
F9,173,DEN,TUS,4,1270,113,1
F9,266,DEN,SNA,4,1270,140,1
F9,511,DEN,SEA,4,1270,174,1
F9,589,DEN,SLC,4,1270,85,1
F9,725,DEN,SAN,4,1270,139,1
F9,797,DEN,PDX,4,1270,162,1
WN,1625,LAS,DEN,4,1270,105,1
F9,667,DEN,SFO,4,1275,156,1
F9,861,DEN,PHX,4,1275,108,1
UA,593,DEN,SNA,4,1277,145,0
F9,419,DEN,LAX,4,1280,149,1
F9,789,DEN,LAS,4,1285,113,1
WN,1328,DEN,LAX,4,1290,155,1
WN,2976,DEN,OAK,4,1290,165,1
WN,578,DEN,SFO,4,1290,175,1
WN,793,DEN,ABQ,4,1290,75,1
OO,6353,DEN,RKS,4,1291,75,0
OO,6725,DEN,PSC,4,1292,146,1
OO,6739,DEN,ELP,4,1292,99,1
OO,6726,DEN,SGF,4,1294,105,0
OO,6680,DEN,ASE,4,1297,47,0
UA,465,DEN,BIL,4,1297,93,1
OO,7032,DEN,MTJ,4,1298,55,1
OO,6633,DEN,TUS,4,1299,115,1
UA,583,DEN,GEG,4,1299,152,0
AA,1069,DFW,DEN,4,1300,120,1
UA,258,DEN,ORD,4,1300,137,0
UA,271,DEN,ONT,4,1300,142,0
UA,419,DEN,PDX,4,1300,177,1
OO,6704,DEN,LNK,4,1301,78,1
UA,390,DEN,EGE,4,1301,52,1
OO,6452,DEN,SLC,4,1302,91,1
OO,6737,DEN,FAT,4,1302,148,0
OO,6743,DEN,ICT,4,1303,75,1
UA,815,DEN,LAX,4,1303,157,1
OO,6715,DEN,MSO,4,1304,135,1
F9,375,MKE,DEN,4,1305,153,1
OO,6297,DEN,ABQ,4,1305,72,1
UA,423,DEN,SFO,4,1305,174,1
UA,485,DEN,SMF,4,1305,160,0
UA,509,DEN,SEA,4,1305,183,1
UA,9,DEN,SAN,4,1305,146,0
WN,2112,DEN,MDW,4,1305,130,1
OO,7050,DEN,RNO,4,1306,138,0
OO,6658,DEN,BOI,4,1307,122,0
OO,6957,DEN,RAP,4,1307,68,1
OO,6468,DEN,CPR,4,1308,62,1
F9,788,DEN,MKE,4,1309,130,0
DL,2017,ATL,DEN,4,1312,213,1
OO,6538,DEN,IDA,4,1312,98,1
OO,6565,DEN,DRO,4,1313,62,1
OO,6566,DEN,HLN,4,1313,114,1
UA,533,IAD,DEN,4,1315,244,1
WN,2194,DEN,LAS,4,1315,120,1
WN,2885,DEN,PHX,4,1315,120,1
WN,618,DEN,SAN,4,1315,145,1
WN,868,MDW,DEN,4,1315,165,1
OO,6951,DEN,GJT,4,1317,53,0
OO,6956,DEN,HDN,4,1317,51,1
OO,6561,DEN,GTF,4,1318,118,1
DL,2109,MSP,DEN,4,1320,126,1
OO,6659,DEN,COS,4,1322,33,1
FL,309,ATL,DEN,4,1340,215,1
US,496,PHX,DEN,4,1355,102,0
UA,42,HNL,DEN,4,1375,423,0
B6,490,DEN,BOS,4,1399,221,0
UA,92,OGG,DEN,4,1416,404,0
AA,1488,DEN,MIA,4,1435,220,1
CO,229,DEN,EWR,4,1439,221,0
US,485,DEN,PHL,5,25,206,1
US,498,DEN,CLT,5,55,179,1
B6,98,DEN,JFK,5,59,213,1
DL,1416,DEN,ATL,5,70,160,1
OO,6644,TUS,DEN,5,334,116,0
UA,576,SEA,DEN,5,345,157,1
UA,756,SFO,DEN,5,345,160,0
UA,789,PDX,DEN,5,345,150,0
UA,33,DFW,DEN,5,350,135,0
CO,198,DEN,IAH,5,360,140,1
F9,225,MDW,DEN,5,360,157,0
FL,300,DEN,ATL,5,360,170,0
OH,6624,DEN,CVG,5,360,165,1
OO,6295,MSO,DEN,5,360,123,1
OO,6454,MFR,DEN,5,360,154,1
OO,6500,SGF,DEN,5,360,131,0
OO,6577,BFL,DEN,5,360,144,1
OO,6722,PSC,DEN,5,360,139,1
OO,7004,EUG,DEN,5,360,160,0
UA,112,ONT,DEN,5,360,139,0
UA,18,LAX,DEN,5,360,145,0
UA,532,DEN,ORD,5,360,143,1
UA,560,RNO,DEN,5,360,129,1
UA,581,PHX,DEN,5,360,112,0
UA,59,DEN,SFO,5,360,169,0
UA,740,OAK,DEN,5,360,148,0
UA,791,LAS,DEN,5,360,121,0
US,483,DEN,PHX,5,360,119,0
UA,410,SMF,DEN,5,361,144,1
UA,752,BIL,DEN,5,361,93,1
OO,6487,MRY,DEN,5,362,146,0
OO,6346,SBA,DEN,5,364,142,1
OO,6749,RAP,DEN,5,364,76,0
AA,1002,DEN,DFW,5,365,125,0
OO,6537,DRO,DEN,5,365,76,0
OO,6590,FAT,DEN,5,365,134,1
UA,707,ORD,DEN,5,366,164,0
F9,425,ATL,DEN,5,370,200,1
OO,6221,SLC,DEN,5,370,93,0
OO,6586,PSP,DEN,5,370,131,0
UA,243,MSP,DEN,5,370,132,0
UA,338,DSM,DEN,5,370,123,1
UA,812,GEG,DEN,5,371,134,1
DL,1516,DEN,ATL,5,375,167,1
DL,519,DEN,MSP,5,375,129,1
F9,103,MSP,DEN,5,375,131,1
F9,143,HOU,DEN,5,375,146,0
F9,192,DAY,DEN,5,375,189,0
F9,297,STL,DEN,5,375,144,0
F9,38,SEA,DEN,5,375,154,0
F9,496,CAK,DEN,5,375,202,0
WN,1435,SFO,DEN,5,375,155,0
UA,484,SAN,DEN,5,378,149,1
UA,871,MCI,DEN,5,379,119,1
F9,211,AUS,DEN,5,380,133,0
F9,650,SFO,DEN,5,380,150,0
UA,431,SJC,DEN,5,380,157,0
OO,6482,FAR,DEN,5,381,128,0
OO,6497,CPR,DEN,5,381,69,0
F9,71,DTW,DEN,5,385,189,0
F9,790,PDX,DEN,5,385,144,0
OO,6625,GJT,DEN,5,387,60,1
UA,894,DEN,LAX,5,387,157,0
OO,6368,MTJ,DEN,5,388,62,0
F9,416,LAX,DEN,5,390,140,0
F9,510,SAN,DEN,5,390,143,0
UA,268,OMA,DEN,5,390,106,1
UA,988,OKC,DEN,5,390,113,0
WN,1254,TUS,DEN,5,390,115,0
WN,1807,SAN,DEN,5,390,145,1
WN,341,AUS,DEN,5,390,140,0
UA,491,FSD,DEN,5,392,108,1
OO,6464,ELP,DEN,5,394,112,0
AA,1399,DEN,ORD,5,395,155,1
F9,137,DFW,DEN,5,395,121,0
F9,855,DEN,PHX,5,395,110,0
OO,6410,COS,DEN,5,398,49,1
F9,110,DEN,MSP,5,400,117,1
F9,366,DEN,MKE,5,400,133,0
OO,6334,ICT,DEN,5,400,96,0
WN,3106,SJC,DEN,5,400,150,0
OO,6611,BIS,DEN,5,403,107,1
F9,769,DEN,LAS,5,404,113,0
AA,393,DFW,DEN,5,405,125,0
F9,265,SNA,DEN,5,405,145,1
F9,822,MCI,DEN,5,405,110,1
F9,847,IND,DEN,5,405,169,0
UA,471,TUL,DEN,5,405,110,0
UA,445,BWI,DEN,5,409,256,0
US,1520,DEN,CLT,5,410,189,1
OO,6218,LNK,DEN,5,412,97,0
OO,6484,IDA,DEN,5,413,102,0
OO,6767,RAP,DEN,5,413,75,0
WN,1209,IAD,DEN,5,415,240,1
WN,1283,MSY,DEN,5,415,180,0
OO,6532,COD,DEN,5,416,81,1
UA,440,SNA,DEN,5,417,151,0
CO,428,EWR,DEN,5,420,265,1
F9,128,DEN,DFW,5,420,110,0
F9,401,DEN,LAX,5,420,145,0
F9,766,LAS,DEN,5,420,110,0
F9,815,DEN,MCI,5,420,93,1
OO,6589,JAC,DEN,5,420,87,1
OO,6700,ASE,DEN,5,420,55,0
WN,2391,SAT,DEN,5,420,140,1
WN,710,SEA,DEN,5,420,160,1
OO,6606,FCA,DEN,5,421,130,1
OO,6691,GUC,DEN,5,424,57,1
UA,144,SFO,DEN,5,424,162,0
CO,298,DEN,IAH,5,425,139,1
UA,415,MSY,DEN,5,425,187,0
US,950,DEN,PHL,5,425,210,1
WN,2603,OAK,DEN,5,425,155,0
UA,328,LAX,DEN,5,426,154,0
UA,386,SEA,DEN,5,427,164,0
OO,6330,HDN,DEN,5,429,67,1
DL,1709,MSP,DEN,5,430,138,0
WN,104,LAS,DEN,5,430,115,0
UA,20,SMF,DEN,5,432,153,0
OO,7038,MSO,DEN,5,433,123,1
UA,388,TPA,DEN,5,433,252,0
B6,495,BOS,DEN,5,435,280,1
OO,6550,TUS,DEN,5,435,115,0
WN,2456,PDX,DEN,5,435,145,1
OO,6626,DRO,DEN,5,436,75,1
OO,6370,GJT,DEN,5,438,58,1
UA,418,SAN,DEN,5,439,145,0
AA,1264,DEN,DFW,5,440,125,1
CO,199,IAH,DEN,5,440,162,1
OO,6272,BUR,DEN,5,440,136,1
OO,6552,HLN,DEN,5,440,113,0
OO,6608,SLC,DEN,5,440,100,0
OO,6888,GTF,DEN,5,440,112,1
WN,1828,DEN,MDW,5,440,140,1
WN,2825,DEN,LAX,5,440,155,1
WN,686,SMF,DEN,5,440,150,1
UA,762,BZN,DEN,5,441,110,1
MQ,3004,DEN,LAX,5,445,160,1
OO,6305,PDX,DEN,5,445,151,1
WN,1542,DTW,DEN,5,445,210,1
WN,1571,GEG,DEN,5,445,135,1
WN,1744,ONT,DEN,5,445,135,0
WN,1861,DEN,MCI,5,445,100,1
OO,6409,RNO,DEN,5,446,140,1
UA,316,SNA,DEN,5,446,151,1
DL,1616,DEN,ATL,5,450,170,1
F9,728,DEN,DCA,5,450,196,1
OO,6355,BOI,DEN,5,450,110,0
WN,150,HOU,DEN,5,450,155,1
WN,1788,TUL,DEN,5,450,110,1
OO,6630,FAT,DEN,5,453,139,0
US,481,PHL,DEN,5,454,259,1
WN,2478,OKC,DEN,5,455,100,0
WN,3758,MSP,DEN,5,455,140,0
OO,6637,COS,DEN,5,457,49,1
UA,321,PIT,DEN,5,457,228,1
AS,676,SEA,DEN,5,460,155,1
F9,383,FLL,DEN,5,460,268,1
OO,6768,GCC,DEN,5,460,92,0
WN,1292,PHX,DEN,5,460,115,1
UA,270,ONT,DEN,5,463,144,0
UA,648,ABQ,DEN,5,463,88,1
F9,170,TUS,DEN,5,465,108,0
F9,868,PHX,DEN,5,465,105,1
UA,739,MCO,DEN,5,465,257,0
US,1521,CLT,DEN,5,465,225,1
WN,2548,STL,DEN,5,465,150,1
UA,339,BOS,DEN,5,466,292,0
F9,572,SLC,DEN,5,470,82,0
WN,1972,DEN,PHX,5,470,125,0
UA,781,CMH,DEN,5,472,204,0
OO,6447,HSV,DEN,5,473,197,0
UA,311,EWR,DEN,5,474,280,1
WN,1712,MCI,DEN,5,475,120,1
AS,677,DEN,SEA,5,480,175,1
DL,1610,DEN,DTW,5,480,178,1
UA,361,LGA,DEN,5,480,276,1
US,71,DEN,PHX,5,480,135,1
WN,1179,MDW,DEN,5,480,165,1
WN,2363,DEN,AUS,5,480,125,1
OO,6460,DEN,ABQ,5,481,74,0
OO,6593,DEN,BIL,5,481,95,0
OO,6638,RKS,DEN,5,481,85,0
OO,6286,DEN,PSP,5,482,134,1
OO,6583,DEN,COS,5,482,32,1
UA,315,DFW,DEN,5,482,134,1
UA,323,PHL,DEN,5,482,268,0
OO,6607,MEM,DEN,5,483,169,1
OO,6736,DEN,RAP,5,483,67,1
MQ,3815,ORD,DEN,5,485,160,1
OO,6332,DEN,ASE,5,485,45,1
OO,6625,DEN,BZN,5,486,110,1
F9,171,DEN,TUS,5,487,114,1
OO,6218,DEN,MSO,5,487,133,1
OO,6334,DEN,SLC,5,487,101,1
F9,765,DEN,LAS,5,490,114,1
UA,738,DEN,MCO,5,490,208,0
WN,1595,DEN,IND,5,490,145,1
WN,2332,OMA,DEN,5,490,105,0
WN,341,DEN,BOI,5,490,125,1
OO,7027,DEN,DRO,5,491,62,1
UA,491,DEN,PHX,5,491,128,1
UA,592,EGE,DEN,5,491,61,1
OO,6555,DEN,GJT,5,494,57,1
UA,869,DEN,SFO,5,494,176,1
F9,262,DEN,SNA,5,495,143,1
F9,847,DEN,SEA,5,495,176,1
F9,772,LAS,DEN,5,497,108,1
UA,503,MCI,DEN,5,498,118,1
UA,988,DEN,LAX,5,498,154,0
OO,6921,MAF,DEN,5,499,118,1
DL,1517,ATL,DEN,5,500,213,1
F9,851,DEN,PHX,5,500,115,1
UA,471,DEN,SAN,5,500,148,0
WN,620,BOS,DEN,5,500,295,1
OO,6668,ASE,DEN,5,501,55,0
UA,663,DCA,DEN,5,502,254,0
F9,791,DEN,PDX,5,503,169,1
OO,6405,TUS,DEN,5,503,124,1
UA,744,DEN,BOS,5,503,227,1
UA,358,DEN,LGA,5,504,215,1
F9,225,DEN,SMF,5,505,154,1
OO,6239,BHM,DEN,5,506,190,0
OO,6741,LIT,DEN,5,507,156,0
UA,758,SFO,DEN,5,508,152,0
F9,377,MKE,DEN,5,510,155,1
F9,386,DEN,FLL,5,510,227,1
F9,533,DEN,MDW,5,510,138,1
F9,557,DEN,SAN,5,510,142,1
